id sire dam generation sex phen env tbvp gebvp
480 111  85 1 F  2.29210702 -0.3716921156 1.8773118 0
481  29 166 1 M  0.38048614 -0.6180846427 1.4743927 0
482  29 166 1 F  0.27800852 -0.6001678572 1.3708896 0
483  29 166 1 M  0.82664214 -1.1949814829 1.7592999 0
484  29 166 1 F  2.85853595  1.0240848822 1.6990214 0
485  29 166 1 M  2.02470923  0.1445679439 1.6520997 0
486  29 189 1 M  1.86985134  0.2019150487 1.5934131 0
487  29 189 1 F  0.44181348 -0.8204574774 1.3185059 0
488  29 189 1 F  2.24941303  0.5916234313 1.4169826 0
489  29 189 1 F  1.59945570 -0.5373748775 1.6895434 0
490  29 189 1 M  0.44866432 -0.1995973021 0.9790378 0
491  56  12 1 F  1.47672949 -0.1823156180 1.3301480 0
492  56  12 1 M  1.33446245  1.1458493648 0.8669445 0
493  56  12 1 F -0.38716698 -0.1292947347 0.6303723 0
494  56  12 1 M  0.70510366 -0.0728990705 1.2640841 0
495  56  12 1 M -0.07019366 -0.5165590957 0.9423442 0
496  56  14 1 M  0.86685189 -0.6627023443 1.4334145 0
497  56  14 1 F  2.38996897  0.7097514103 1.3252255 0
498  56  14 1 M -0.19300066 -0.2889168815 0.8116961 0
499  56  14 1 F  0.28665805 -0.6732213105 1.1918899 0
500  56  14 1 F  0.87581388 -0.6335845868 1.3714803 0
501  20 156 1 M  1.10158102 -0.0709797239 1.3817504 0
502  20 156 1 F  1.11442984 -0.6992580812 1.6742246 0
503  20 156 1 M  1.65752068 -0.3974256981 1.8462141 0
504  20 156 1 F  2.07536899  0.9647535432 1.4074141 0
505  20 156 1 F  1.13427447 -0.2604091418 1.3899221 0
506  20 109 1 F  0.86241275 -0.6602937278 1.5201210 0
507  20 109 1 M  3.53217722  1.0328626930 1.9365184 0
508  20 109 1 M  2.15558969  0.0373741757 1.7368879 0
509  20 109 1 F  1.38015813  0.2287043990 1.3941004 0
510  20 109 1 F  2.44066692  0.9107038372 1.6268973 0
511  86  27 1 F  2.26227339  0.5356140783 1.9135132 0
512  86  27 1 F  2.57438244  0.4612966312 1.6479968 0
513  86  27 1 M  2.45946014  0.7334089383 1.6784326 0
514  86  27 1 F  2.18482756 -0.1119120139 1.5866669 0
515  86  27 1 M  1.75495575 -0.0744753299 1.6669269 0
516  86 173 1 M  1.17527520  0.3372123073 1.4207086 0
517  86 173 1 M  1.63464538  0.4677036587 1.5044065 0
518  86 173 1 F  0.88961534  0.6476312655 1.1579552 0
519  86 173 1 F -0.14640834 -0.3202193531 1.1519917 0
520  86 173 1 F  1.40978456  0.2711761819 1.6523414 0
521  30 141 1 F  3.84823529  0.9644590061 1.9576773 0
522  30 141 1 F  1.40079908 -0.2529939381 1.3629549 0
523  30 141 1 F  1.37795970 -0.7626928151 1.7244334 0
524  30 141 1 F  3.42088706  0.9136508237 1.9024748 0
525  30 141 1 M  4.07626855  1.1466306440 2.1025002 0
526  30 120 1 M  1.86003618  0.5373324619 1.4344200 0
527  30 120 1 M  1.06825211 -0.4073461721 1.3461057 0
528  30 120 1 F  2.94291523  0.5390359540 1.7123730 0
529  30 120 1 F  2.13654711  0.2258775394 1.6443537 0
530  30 120 1 M  0.68809897 -0.5399136655 1.2708509 0
