ID sire dam generation sex phen env tbvp gebvp
 298 2574 3113 3 F  0.055438993  3.348303e-01 0.7923924 0
 299 2574 3113 3 M -0.108160842  7.899553e-01 0.4433027 0
 300 2574 3113 3 M -0.202342714  1.264739e-01 0.5826122 0
 301 2636 2752 3 M  2.064949935  5.836184e-02 1.6060702 0
 302 2636 2752 3 F  2.088532571  1.917066e-01 1.4466019 0
 303 2636 2752 3 M  1.387002651  2.265147e-01 1.3413582 0
 304 2636 2752 3 F  1.102632906 -5.953911e-01 1.4641405 0
 305 2636 2752 3 F  2.381934175  3.512429e-01 1.4091230 0
 306 2636 2664 3 M  3.448004804  8.124893e-01 1.7393684 0
 307 2636 2664 3 M  1.831956612 -1.276948e-01 1.4671912 0
 308 2636 2664 3 F  1.901475572 -5.788219e-01 1.5987684 0
 309 2636 2664 3 F  2.896983678  2.193247e-01 1.6122620 0
 310 2636 2664 3 M  3.485168072  5.174796e-02 1.8580864 0
 311 3270 2880 3 F  3.421589869  3.471132e-01 2.0192969 0
 312 3270 2880 3 F  2.393044718  1.098789e-01 1.6868302 0
 313 3270 2880 3 F  2.287596930 -3.671633e-01 1.7290985 0
 314 3270 2880 3 F  1.107972380 -1.116607e+00 1.4309412 0
 315 3270 2880 3 M  3.752126471  5.239677e-01 1.8156003 0
 316 3270 3091 3 M  2.183045953  5.583452e-01 1.4030995 0
 317 3270 3091 3 F  1.233822104 -6.897955e-01 1.6209418 0
 318 3270 3091 3 F  2.401849385  1.585475e-01 1.6048223 0
 319 3270 3091 3 F  1.195945953 -2.408037e-01 1.5087965 0
 320 3270 3091 3 M  0.816778685 -3.398864e-01 1.4567962 0
 321 3255 2675 3 M  3.040429507  5.745927e-01 1.4611753 0
 322 3255 2675 3 M  3.308932052  3.088057e-01 1.6525269 0
 323 3255 2675 3 M  3.932561742  6.392855e-01 1.8578693 0
 324 3255 2675 3 F  2.396692662 -1.629444e-01 1.6426506 0
